car,price,body,mileage,engType,registration,year,Model,drive
Toyota,20800,sedan,49,Petrol,yes,2011,Camry,front
Toyota,17595,sedan,131,Petrol,yes,2011,Avensis,front
Toyota,17000,sedan,95,Gas,yes,2011,Avensis,front
Toyota,16000,sedan,89,Other,yes,2011,Avensis,front
Toyota,11500,sedan,110,Petrol,yes,2011,Corolla,front
Toyota,10200,sedan,122,Petrol,yes,2011,Corolla,front
VAZ,6400,sedan,73,Petrol,yes,2011,2170,front
VAZ,5500,sedan,60,Gas,yes,2011,2170,front
VAZ,5200,sedan,27,Petrol,yes,2011,2110,front
VAZ,5200,sedan,88,Other,yes,2011,2115,front
VAZ,4800,sedan,80,Petrol,yes,2011,2110,front
VAZ,4800,sedan,95,Petrol,yes,2011,2170,front
VAZ,4650,sedan,92,Petrol,yes,2011,2170,front
VAZ,4650,sedan,68,Petrol,yes,2011,1118,front
VAZ,4450,sedan,138,Gas,yes,2011,2110,front
Volkswagen,45000,sedan,90,Diesel,yes,2011,Phaeton,full
Volkswagen,35000,sedan,74,Gas,yes,2011,Phaeton,full
Volkswagen,23000,sedan,80,Other,yes,2011,Passat CC,
Volkswagen,22000,sedan,26,Petrol,yes,2011,Passat CC,front
Volkswagen,20000,sedan,102,Petrol,yes,2011,Passat CC,front
Volkswagen,19999,sedan,107,Petrol,yes,2011,Passat B7,front
Volkswagen,19500,sedan,82,Petrol,yes,2011,Passat B7,front
Volkswagen,19300,sedan,136,Diesel,yes,2011,Passat B7,front
Volkswagen,18900,sedan,75,Petrol,yes,2011,Passat B7,front
Volkswagen,18500,sedan,74,Petrol,yes,2011,Passat CC,front
Volkswagen,16999,sedan,105,Petrol,yes,2011,Passat B7,front
Volkswagen,16700,sedan,175,Petrol,yes,2011,Passat CC,front
Volkswagen,16200,sedan,116,Diesel,yes,2011,Passat B7,front
Volkswagen,15700,sedan,110,Petrol,yes,2011,Passat B7,front
Volkswagen,15700,sedan,110,Petrol,yes,2011,Passat B7,front
Volkswagen,15200,sedan,185,Petrol,yes,2011,Golf VI,front
Volkswagen,12500,sedan,118,Diesel,yes,2011,Golf VI,front
Volkswagen,12000,sedan,73,Gas,yes,2011,Polo,front
Volkswagen,10400,sedan,87,Petrol,yes,2011,Polo,front
Volkswagen,10000,sedan,66,Petrol,yes,2011,Polo,front
Volkswagen,9900,sedan,80,Petrol,yes,2011,Polo,front
Volkswagen,9600,sedan,106,Petrol,yes,2011,Polo,front
Volkswagen,9600,sedan,107,Gas,yes,2011,Polo,front
Volkswagen,9000,sedan,135,Gas,yes,2011,Polo,front
Volkswagen,8500,sedan,87,Petrol,yes,2011,Polo,front
Volkswagen,6500,sedan,74,Petrol,no,2011,Jetta,front
Volvo,23880,sedan,127,Petrol,yes,2011,S80,full
Volvo,15500,sedan,99,Petrol,yes,2011,S40,front
ZAZ,5500,sedan,33,Gas,yes,2011,Lanos,front
ZAZ,4800,sedan,74,Gas,yes,2011,Forza,front
ZAZ,4000,sedan,75,Gas,yes,2011,Sens,front
ZAZ,4000,sedan,78,Gas,yes,2011,Sens,front
Audi,21800,vagon,172,Diesel,yes,2011,A4,front
Audi,18300,vagon,190,Diesel,yes,2011,A6,front
Audi,16400,vagon,152,Diesel,yes,2011,A4,front
BMW,24100,vagon,112,Petrol,yes,2011,X1,full
BMW,8100,vagon,180,Diesel,no,2011,118,front
Citroen,13200,vagon,141,Diesel,yes,2011,C4 Picasso,front
Fiat,8900,vagon,124,Diesel,yes,2011,Qubo ????.,front
Fiat,7900,vagon,180,Diesel,yes,2011,Doblo ????.,front
Ford,7800,vagon,106,Petrol,yes,2011,Fusion,front
Honda,18600,vagon,98,Gas,yes,2011,Accord,front
Hyundai,9900,vagon,159,Other,yes,2011,i30,front
Hyundai,9700,vagon,42,Petrol,yes,2011,Matrix,front
Kia,11400,vagon,69,Petrol,yes,2011,Carens,front
Kia,10500,vagon,39,Petrol,yes,2011,Soul,
Mercedes-Benz,21200,vagon,206,Diesel,yes,2011,C-Class,rear
Opel,19200,vagon,160,Diesel,yes,2011,Insignia,full
Peugeot,10700,vagon,85,Gas,yes,2011,3008,front
Peugeot,9800,vagon,170,Diesel,yes,2011,308,front
Renault,12800,vagon,127,Diesel,yes,2011,Megane,front
Renault,12500,vagon,150,Diesel,yes,2011,Kangoo ????.,front
Renault,11950,vagon,177,Diesel,yes,2011,Megane,front
Renault,11500,vagon,175,Diesel,yes,2011,Megane,front
Renault,11300,vagon,160,Diesel,yes,2011,Laguna,front
Renault,11300,vagon,184,Diesel,yes,2011,Megane,front
Renault,11111,vagon,190,Diesel,yes,2011,Laguna,front
Renault,10950,vagon,180,Diesel,yes,2011,Megane,front
Renault,10600,vagon,113,Diesel,yes,2011,Megane,front
Renault,10500,vagon,185,Diesel,yes,2011,Megane,front
Renault,10500,vagon,185,Diesel,yes,2011,Megane,front
Renault,10500,vagon,185,Diesel,yes,2011,Megane,front
Renault,10500,vagon,250,Diesel,yes,2011,Megane,front
Renault,10200,vagon,151,Diesel,yes,2011,Megane,front
Renault,9600,vagon,184,Diesel,yes,2011,Megane,front
Renault,9300,vagon,184,Diesel,yes,2011,Megane,front
Renault,9100,vagon,176,Diesel,yes,2011,Scenic,front
Renault,0,vagon,180,Diesel,yes,2011,Megane,front
Seat,8200,vagon,124,Diesel,yes,2011,Ibiza,front
Skoda,15500,vagon,112,Petrol,yes,2011,Superb,front
Skoda,15500,vagon,180,Petrol,yes,2011,Superb,front
Skoda,14800,vagon,90,Petrol,yes,2011,Superb,
Skoda,13500,vagon,90,Petrol,yes,2011,Yeti,full
Skoda,11900,vagon,102,Diesel,yes,2011,Octavia A5,front
Skoda,11500,vagon,85,Petrol,yes,2011,Octavia A5,front
Skoda,11200,vagon,169,Diesel,yes,2011,Octavia,front
Skoda,9025,vagon,137,Diesel,yes,2011,Fabia,front
Skoda,8000,vagon,163,Diesel,yes,2011,Fabia,front
Skoda,0,vagon,106,Diesel,yes,2011,Octavia A5,front
Subaru,16799,vagon,90,Other,yes,2011,Outback,full
VAZ,5799,vagon,62,Gas,yes,2011,2171,front
VAZ,5000,vagon,97,Gas,yes,2011,2171,front
VAZ,4999,vagon,58,Petrol,yes,2011,2111,front
VAZ,4600,vagon,133,Gas,yes,2011,2111,front
Volkswagen,19000,vagon,185,Diesel,yes,2011,Passat B7,front
Volkswagen,18700,vagon,196,Diesel,yes,2011,Passat B7,front
Volkswagen,18500,vagon,125,Diesel,yes,2011,Passat B7,front
Volkswagen,18000,vagon,18,Diesel,yes,2011,Passat B7,front
Volkswagen,17500,vagon,160,Petrol,yes,2011,Passat B7,front
Volkswagen,15880,vagon,139,Gas,yes,2011,Passat B7,front
Volkswagen,14999,vagon,128,Gas,yes,2011,Passat B7,front
Volkswagen,14900,vagon,170,Diesel,yes,2011,Passat B7,front
Volkswagen,14100,vagon,115,Diesel,yes,2011,Caddy ????.,front
Volkswagen,12900,vagon,145,Diesel,yes,2011,Golf Variant,
Volkswagen,12800,vagon,167,Diesel,yes,2011,Golf Variant,front
Volkswagen,11900,vagon,132,Petrol,yes,2011,Golf VI,front
Volkswagen,10900,vagon,185,Petrol,yes,2011,Golf VI,front
Volkswagen,10900,vagon,185,Petrol,yes,2011,Golf VII,front
Volkswagen,6500,vagon,101,Diesel,yes,2011,Passat B6,front
Volkswagen,0,vagon,161,Petrol,yes,2011,Passat B7,front
Citroen,10300,van,17,Petrol,yes,2011,C3 Picasso,front
Fiat,7900,van,140,Diesel,yes,2011,Doblo ????.,front
Fiat,7700,van,96,Diesel,yes,2011,Doblo ????.,front
Fiat,7500,van,168,Diesel,yes,2011,Doblo ????.,front
Fiat,6999,van,156,Diesel,yes,2011,Doblo ????.,front
Fiat,6800,van,90,Diesel,yes,2011,Doblo ????.,front
Fiat,6800,van,125,Diesel,yes,2011,Doblo ????.,
Fiat,6500,van,123,Petrol,yes,2011,Doblo ????.,front
Fiat,6500,van,168,Diesel,yes,2011,Fiorino ????.,front
Ford,11000,van,100,Diesel,yes,2011,Transit ????.,front
Ford,7000,van,137,Diesel,yes,2011,Transit Connect ????.,front
Ford,6900,van,74,Diesel,yes,2011,Transit Connect ????.,front
Ford,6500,van,148,Diesel,yes,2011,Transit Connect ????.,front
GAZ,8000,van,95,Gas,yes,2011,3302 GAZ???,rear
Mercedes-Benz,41000,van,55,Diesel,yes,2011,Viano ????.,rear
Mercedes-Benz,23500,van,170,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,23500,van,161,Diesel,yes,2011,Vito ????.,full
Mercedes-Benz,15500,van,75,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,14500,van,171,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,13999,van,98,Diesel,yes,2011,Vito ????.,full
Mercedes-Benz,13200,van,182,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,12900,van,185,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,12800,van,193,Other,yes,2011,Vito ????.,rear
Mercedes-Benz,12700,van,193,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,11900,van,215,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,11850,van,177,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,11500,van,180,Diesel,yes,2011,Vito ????.,rear
Mercedes-Benz,0,van,173,Diesel,yes,2011,Vito ????.,rear
Nissan,7150,van,117,Diesel,yes,2011,NV,front
Opel,14000,van,210,Diesel,yes,2011,Vivaro ????.,front
Opel,12800,van,190,Diesel,yes,2011,Zafira,front
Opel,10800,van,164,Diesel,yes,2011,Vivaro ????.,front
Opel,10800,van,173,Diesel,yes,2011,Vivaro ????.,front
Opel,10000,van,142,Diesel,yes,2011,Vivaro ????.,front
Opel,9350,van,143,Other,yes,2011,Vivaro ????.,front
Opel,9000,van,150,Diesel,yes,2011,Vivaro ????.,front
Opel,7700,van,154,Diesel,yes,2011,Combo ????.,front
Opel,5850,van,206,Diesel,yes,2011,Combo ????.,front
Opel,4500,van,184,Diesel,yes,2011,Combo ????.,front
Peugeot,13700,van,77,Diesel,yes,2011,3008,front
Peugeot,7650,van,186,Diesel,yes,2011,Partner ????.,front
Peugeot,7100,van,170,Diesel,yes,2011,Partner ????.,front
Peugeot,4800,van,170,Diesel,yes,2011,Partner ????.,front
Peugeot,0,van,56,Petrol,yes,2011,Partner ????.,front
Renault,11300,van,183,Diesel,yes,2011,Trafic ????.,front
Renault,10550,van,195,Diesel,yes,2011,Trafic ????.,front
Renault,10300,van,138,Diesel,yes,2011,Trafic ????.,front
Renault,8300,van,141,Diesel,yes,2011,Trafic ????.,front
Renault,8300,van,127,Diesel,yes,2011,Kangoo ????.,front
Renault,6600,van,134,Diesel,yes,2011,Kangoo ????.,front
Renault,6500,van,127,Diesel,yes,2011,Kangoo ????.,front
Renault,6450,van,186,Diesel,yes,2011,Kangoo ????.,front
Renault,6300,van,149,Other,yes,2011,Kangoo ????.,front
Renault,0,van,192,Diesel,yes,2011,Kangoo ????.,front
Renault,0,van,159,Diesel,yes,2011,Kangoo ????.,front
Volkswagen,35900,van,132,Diesel,yes,2011,Multivan,full
Volkswagen,30000,van,135,Diesel,yes,2011,Multivan,front
Volkswagen,22500,van,62,Diesel,yes,2011,Caravelle,front
Volkswagen,21900,van,166,Diesel,yes,2011,T6 (Transporter) ????.,front
Volkswagen,13700,van,222,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,12999,van,160,Diesel,yes,2011,T6 (Transporter) ????.,front
Volkswagen,12900,van,127,Diesel,yes,2011,Caddy ????.,front
Volkswagen,12800,van,230,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,12650,van,167,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,12350,van,167,Petrol,yes,2011,Touran,front
Volkswagen,12300,van,182,Diesel,yes,2011,T6 (Transporter) ????,front
Volkswagen,12000,van,196,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,11999,van,176,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,11350,van,190,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,10950,van,177,Diesel,yes,2011,Caddy ????.,front
Volkswagen,10650,van,130,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,10600,van,140,Diesel,yes,2011,T6 (Transporter) ????,front
Volkswagen,9990,van,194,Diesel,yes,2011,Caddy ????.,front
Volkswagen,9800,van,196,Diesel,yes,2011,Caddy ????.,front
Volkswagen,9600,van,148,Diesel,yes,2011,Caddy ????.,front
Volkswagen,9300,van,200,Diesel,yes,2011,Caddy ????.,front
Volkswagen,9000,van,181,Diesel,yes,2011,Caddy ????.,front
Volkswagen,8999,van,125,Diesel,yes,2011,Caddy ????.,front
Volkswagen,8900,van,167,Gas,yes,2011,Caddy ????.,front
Volkswagen,8800,van,145,Gas,yes,2011,Caddy ????.,front
Volkswagen,8599,van,169,Diesel,yes,2011,Caddy ????.,front
Volkswagen,8400,van,143,Diesel,yes,2011,Caddy ????.,front
Volkswagen,8350,van,1,Diesel,yes,2011,Caddy ????.,front
Volkswagen,7500,van,280,Diesel,yes,2011,Caddy ????.,front
Volkswagen,6800,van,170,Gas,no,2011,Caddy ????.,front
Volkswagen,0,van,162,Diesel,yes,2011,T5 (Transporter) ????,front
Volkswagen,0,van,160,Diesel,yes,2011,T6 (Transporter) ????,front
Acura,30999,crossover,32,Other,yes,2010,ZDX,full
Audi,41000,crossover,88,Diesel,yes,2010,Q7,full
Audi,36500,crossover,115,Diesel,yes,2010,Q7,full
Audi,36500,crossover,159,Diesel,yes,2010,Q7,full
Audi,36000,crossover,145,Petrol,yes,2010,Q7,full
Audi,35900,crossover,143,Diesel,yes,2010,Q7,full
Audi,35500,crossover,130,Diesel,yes,2010,Q7,full
Audi,28500,crossover,74,Petrol,yes,2010,Q5,full
Audi,25000,crossover,112,Petrol,yes,2010,Q5,full
BMW,45500,crossover,76,Petrol,yes,2010,X6 M,full
BMW,39500,crossover,115,Petrol,yes,2010,X5,full
BMW,37900,crossover,97,Diesel,yes,2010,X6,full
BMW,36900,crossover,82,Petrol,yes,2010,X6,full
BMW,36300,crossover,83,Petrol,yes,2010,X6,full
BMW,34900,crossover,110,Petrol,yes,2010,X6,full
BMW,34500,crossover,85,Petrol,yes,2010,X5,full
BMW,33000,crossover,200,Diesel,yes,2010,X5,full
BMW,31500,crossover,130,Diesel,yes,2010,X5,full
BMW,23700,crossover,117,Diesel,yes,2010,X1,rear
BMW,23500,crossover,74,Petrol,yes,2010,X1,rear
BMW,15000,crossover,85,Petrol,no,2010,X5,full
Ford,16700,crossover,145,Gas,yes,2010,Kuga,full
Ford,16400,crossover,87,Petrol,yes,2010,Kuga,full
Ford,16400,crossover,87,Petrol,yes,2010,Kuga,full
Ford,16400,crossover,87,Petrol,yes,2010,Kuga,full
Ford,15500,crossover,68,Gas,yes,2010,Kuga,full
Ford,15500,crossover,68,Gas,yes,2010,Kuga,full
Ford,15500,crossover,68,Diesel,yes,2010,Kuga,front
Ford,14900,crossover,109,Diesel,yes,2010,Kuga,full
Hyundai,17500,crossover,138,Diesel,yes,2010,Santa FE,front
Hyundai,17000,crossover,54,Petrol,yes,2010,IX35,full
Hyundai,15500,crossover,22,Petrol,yes,2010,IX35,front
Hyundai,14800,crossover,88,Gas,yes,2010,IX35,full
Infiniti,28000,crossover,34,Petrol,yes,2010,EX 37,full
Kia,17777,crossover,1,Petrol,yes,2010,Sorento,full
Kia,17500,crossover,108,Gas,yes,2010,Sorento,full
Kia,15800,crossover,125,Gas,yes,2010,Sportage,front
Kia,11700,crossover,140,Diesel,yes,2010,Soul,front
Kia,11700,crossover,95,Gas,yes,2010,Sportage,
Land Rover,45000,crossover,80,Petrol,yes,2010,Range Rover,full
Land Rover,44000,crossover,99,Petrol,yes,2010,Range Rover,full
Land Rover,43000,crossover,70,Diesel,yes,2010,Range Rover,full
Land Rover,42000,crossover,86,Petrol,yes,2010,Range Rover,full
Land Rover,41500,crossover,95,Petrol,yes,2010,Range Rover,full
Land Rover,39900,crossover,112,Petrol,yes,2010,Range Rover,full
Land Rover,39700,crossover,87,Petrol,yes,2010,Range Rover,full
Land Rover,38000,crossover,130,Diesel,yes,2010,Range Rover,full
Land Rover,36700,crossover,87,Petrol,yes,2010,Range Rover Sport,full
Land Rover,33000,crossover,140,Petrol,yes,2010,Range Rover Sport,full
Land Rover,32500,crossover,86,Petrol,yes,2010,Range Rover Sport,full
Land Rover,21000,crossover,136,Diesel,yes,2010,Freelander,full
Lexus,54500,crossover,118,Petrol,yes,2010,LX 570,full
Lexus,48000,crossover,76,Gas,yes,2010,GX,full
Lexus,39900,crossover,69,Gas,yes,2010,GX,full
Lexus,33700,crossover,82,Petrol,yes,2010,RX 350,full
Lexus,33700,crossover,82,Other,yes,2010,RX 450,full
Lexus,32900,crossover,54,Gas,yes,2010,RX 350,full
Lexus,31999,crossover,160,Petrol,yes,2010,RX 350,full
Lexus,31900,crossover,54,Gas,yes,2010,RX 350,full
Mazda,13300,crossover,122,Gas,yes,2010,CX-7,full
Mercedes-Benz,39900,crossover,126,Petrol,yes,2010,GL 500,full
Mercedes-Benz,39900,crossover,127,Petrol,yes,2010,GL 550,full
Mercedes-Benz,38900,crossover,65,Petrol,yes,2010,GL 450,full
Mercedes-Benz,33800,crossover,120,Diesel,yes,2010,ML 350,full
Mercedes-Benz,32000,crossover,96,Petrol,yes,2010,ML 350,full
Mercedes-Benz,31990,crossover,95,Petrol,yes,2010,GL 450,full
Mercedes-Benz,29900,crossover,86,Gas,yes,2010,GLK 300,
Nissan,16800,crossover,98,Petrol,yes,2010,X-Trail,full
Nissan,15000,crossover,23,Petrol,yes,2010,Qashqai,front
Nissan,14999,crossover,70,Petrol,yes,2010,Qashqai,front
Nissan,14999,crossover,70,Petrol,yes,2010,Qashqai,front
Nissan,14500,crossover,149,Other,yes,2010,Qashqai,
Nissan,9800,crossover,65,Petrol,yes,2010,Qashqai,front
Nissan,8300,crossover,123,Diesel,no,2010,Qashqai,front
Porsche,44500,crossover,115,Petrol,yes,2010,Cayenne,full
Porsche,38500,crossover,106,Diesel,yes,2010,Cayenne,full
Porsche,36999,crossover,112,Diesel,yes,2010,Cayenne,full
Renault,13900,crossover,111,Gas,yes,2010,Koleos,full
Renault,12900,crossover,89,Petrol,yes,2010,Koleos,full
Renault,10850,crossover,103,Gas,yes,2010,Koleos,full
SsangYong,13800,crossover,135,Diesel,yes,2010,Rexton II,full
SsangYong,13800,crossover,105,Diesel,yes,2010,Rexton II,full
SsangYong,13700,crossover,100,Diesel,yes,2010,Rexton II,full
SsangYong,12300,crossover,100,Diesel,yes,2010,Rexton,full
SsangYong,11400,crossover,153,Diesel,yes,2010,Kyron,full
Subaru,17000,crossover,28,Petrol,yes,2010,Forester,full
Subaru,14000,crossover,171,Petrol,yes,2010,Forester,full
Suzuki,14300,crossover,77,Petrol,yes,2010,Grand Vitara,full
Toyota,47700,crossover,810,Gas,yes,2010,Land Cruiser 200,full
Toyota,45500,crossover,65,Gas,yes,2010,FJ Cruiser,full
Toyota,42000,crossover,97,Petrol,yes,2010,4Runner,full
Toyota,39900,crossover,94,Gas,yes,2010,Land Cruiser Prado,full
Toyota,36000,crossover,66,Diesel,yes,2010,Land Cruiser Prado,full
Toyota,33200,crossover,150,Gas,yes,2010,Land Cruiser Prado,full
Toyota,30000,crossover,85,Gas,yes,2010,Land Cruiser Prado,full
Toyota,29500,crossover,90,Gas,yes,2010,Land Cruiser Prado,full
Toyota,21950,crossover,141,Gas,yes,2010,Venza,full
Toyota,18900,crossover,90,Petrol,yes,2010,Rav 4,full
VAZ,8000,crossover,40,Petrol,yes,2010,2121,full
VAZ,6700,crossover,115,Gas,yes,2010,2121,full
Audi,30900,hatch,195,Diesel,yes,2010,A5,full
Audi,15800,hatch,123,Petrol,yes,2010,A3,front
BMW,12090,hatch,145,Petrol,yes,2010,116,rear
Chery,6000,hatch,85,Petrol,yes,2010,M11,front
Chery,3000,hatch,55,Petrol,yes,2010,QQ,front
Chevrolet,8500,hatch,124,Gas,yes,2010,Lacetti,front
Chevrolet,7999,hatch,112,Gas,yes,2010,Lacetti,front
Chevrolet,6500,hatch,65,Petrol,yes,2010,Aveo,front
Daewoo,3000,hatch,88,Petrol,yes,2010,Matiz,front
Fiat,8000,hatch,125,Petrol,yes,2010,500,front
Fiat,5799,hatch,95,Petrol,yes,2010,Punto,front
Ford,9200,hatch,87,Petrol,yes,2010,Focus,front
Ford,9000,hatch,130,Gas,yes,2010,Focus,front
Ford,8700,hatch,84,Petrol,yes,2010,Fusion,front
Ford,8500,hatch,52,Petrol,yes,2010,Fusion,front
Ford,8200,hatch,80,Petrol,yes,2010,Fiesta,front
Ford,7300,hatch,131,Petrol,yes,2010,Focus,front
Honda,15000,hatch,65,Petrol,yes,2010,Civic,front
Honda,12100,hatch,95,Petrol,yes,2010,Civic,front
Honda,11000,hatch,74,Other,yes,2010,Civic,front
Honda,11000,hatch,74,Other,yes,2010,Insight,front
Hyundai,9700,hatch,90,Diesel,yes,2010,i30,front
Hyundai,8999,hatch,56,Petrol,yes,2010,i30,front
Kia,11300,hatch,67,Petrol,yes,2010,Ceed,front
Kia,11000,hatch,55,Petrol,yes,2010,Soul,front
Kia,7500,hatch,63,Petrol,yes,2010,Rio,front
Mitsubishi,8500,hatch,65,Petrol,yes,2010,Colt,front
Nissan,9300,hatch,97,Petrol,yes,2010,Micra,front
Opel,10800,hatch,168,Diesel,yes,2010,Astra J,front
Peugeot,7500,hatch,112,Gas,yes,2010,207,front
Peugeot,6900,hatch,132,Gas,yes,2010,207,front
Peugeot,6300,hatch,87,Petrol,yes,2010,207,front
Renault,8700,hatch,100,Diesel,yes,2010,Megane,
Renault,6700,hatch,96,Petrol,yes,2010,Sandero,front
Seat,11500,hatch,55,Petrol,yes,2010,Ibiza,front
Seat,7500,hatch,71,Petrol,yes,2010,Ibiza,front
Skoda,10750,hatch,79,Petrol,yes,2010,Octavia A5,front
Skoda,8700,hatch,115,Petrol,yes,2010,Fabia,front
Skoda,8550,hatch,145,Diesel,yes,2010,Fabia,front
Skoda,8200,hatch,72,Petrol,yes,2010,Fabia,front
Skoda,7000,hatch,89,Petrol,yes,2010,Fabia,front
Subaru,13500,hatch,62,Petrol,yes,2010,XV,full
Toyota,14900,hatch,100,Other,yes,2010,Prius,front
Toyota,13850,hatch,24,Other,yes,2010,Auris,front
Toyota,11000,hatch,74,Other,yes,2010,Prius,front
VAZ,4300,hatch,137,Gas,yes,2010,1119,front
VAZ,4200,hatch,73,Petrol,yes,2010,2114,front
VAZ,4200,hatch,57,Gas,yes,2010,1119,front
VAZ,3600,hatch,114,Gas,yes,2010,2113,front
Volkswagen,11900,hatch,91,Petrol,yes,2010,Golf VI,front
Volkswagen,10700,hatch,60,Petrol,yes,2010,Polo,
Volkswagen,9950,hatch,95,Petrol,yes,2010,Polo,front
Volkswagen,9800,hatch,98,Gas,yes,2010,Golf V,front
Volkswagen,8900,hatch,128,Petrol,yes,2010,Polo,front
Audi,95000,other,30,Petrol,yes,2010,R8,full
Audi,37800,other,126,Diesel,yes,2010,Q7,full
Audi,37000,other,170,Diesel,yes,2010,Q7,full
BMW,34500,other,160,Diesel,yes,2010,X5,full
BMW,32500,other,86,Petrol,yes,2010,5 Series GT,rear
Citroen,10900,other,130,Diesel,yes,2010,Berlingo ????.,front
Daewoo,5555,other,16,Petrol,yes,2010,Nexia,front
Dodge,32900,other,53,Gas,yes,2010,RAM,full
Kia,18700,other,87,Diesel,yes,2010,Sorento,full
Kia,13000,other,112,Diesel,yes,2010,Soul,front
Kia,10700,other,117,Petrol,yes,2010,Cerato,front
Mercedes-Benz,44000,other,82,Petrol,yes,2010,S 500,full
Mercedes-Benz,28900,other,78,Petrol,yes,2010,E-Class,rear
Mercedes-Benz,23999,other,150,Diesel,yes,2010,Vito ????.,
Mercedes-Benz,16500,other,107,Diesel,yes,2010,Vito ????.,front
Nissan,87777,other,3,Petrol,yes,2010,GT-R,full
Opel,15900,other,84,Diesel,yes,2010,Vivaro ????.,front
Peugeot,18000,other,88,Petrol,yes,2010,RCZ,front
Peugeot,7500,other,167,Diesel,yes,2010,Partner ????.,front
Porsche,60000,other,11,Petrol,yes,2010,911,rear
Porsche,60000,other,11,Petrol,yes,2010,911,rear
Skoda,12300,other,102,Petrol,yes,2010,Octavia A5,front
Skoda,11900,other,120,Petrol,yes,2010,Octavia A5,front
Toyota,25500,other,103,Petrol,yes,2010,Venza,full
VAZ,2900,other,90,Petrol,yes,2010,2107,rear
Volkswagen,17900,other,123,Petrol,yes,2010,Passat CC,front
Volkswagen,16800,other,164,Diesel,yes,2010,T5 (Transporter) ????.,front
Volkswagen,15900,other,160,Petrol,yes,2010,Passat B6,front
Volkswagen,12300,other,248,Diesel,yes,2010,T5 (Transporter) ????.,front
Volkswagen,11250,other,159,Petrol,yes,2010,Golf VI,front
Volkswagen,9600,other,128,Diesel,yes,2010,Caddy ????.,front
Volkswagen,8900,other,180,Diesel,yes,2010,Caddy ????.,front
Volkswagen,7200,other,177,Diesel,yes,2010,Caddy ????.,front
Audi,25900,sedan,104,Petrol,yes,2010,A6,full
Audi,22800,sedan,184,Diesel,yes,2010,A6,front
Audi,22500,sedan,99,Other,yes,2010,A5,full
Audi,20500,sedan,155,Petrol,yes,2010,A6,full
Audi,19990,sedan,127,Petrol,yes,2010,A6,full
BMW,36900,sedan,81,Diesel,yes,2010,730,rear
BMW,35500,sedan,235,Diesel,yes,2010,730,rear
BMW,32500,sedan,131,Diesel,yes,2010,520,rear
BMW,32500,sedan,134,Diesel,yes,2010,520,rear
BMW,31800,sedan,115,Diesel,yes,2010,5 Series GT,rear
BMW,31111,sedan,117,Petrol,yes,2010,750,full
BMW,30500,sedan,630,Petrol,yes,2010,523,rear
BMW,28000,sedan,127,Petrol,yes,2010,523,rear
BMW,25800,sedan,203,Diesel,yes,2010,520,rear
BMW,0,sedan,1,Petrol,yes,2010,535,rear
Chevrolet,11000,sedan,60,Petrol,yes,2010,Cruze,
Chevrolet,10000,sedan,38,Petrol,yes,2010,Cruze,front
Chevrolet,8700,sedan,93,Gas,yes,2010,Epica,front
Chevrolet,8300,sedan,97,Petrol,yes,2010,Epica,front
Chevrolet,6000,sedan,140,Petrol,yes,2010,Aveo,front
Chrysler,25800,sedan,100,Gas,yes,2010,300 C,rear
Daewoo,4600,sedan,116,Gas,yes,2010,Lanos,front
Daewoo,4499,sedan,101,Petrol,yes,2010,Nexia,front
Daewoo,3950,sedan,67,Petrol,yes,2010,Sens,front
Daewoo,3700,sedan,86,Petrol,yes,2010,Sens,front
Daewoo,3500,sedan,212,Gas,yes,2010,Nexia,front
Ford,13500,sedan,98,Gas,yes,2010,Mondeo,front
Ford,13000,sedan,70,Petrol,yes,2010,Mondeo,front
Ford,10400,sedan,103,Gas,yes,2010,Focus,front
Ford,7999,sedan,146,Petrol,yes,2010,Focus,front
Ford,5700,sedan,34,Petrol,no,2010,Focus,front
Geely,4600,sedan,74,Gas,yes,2010,MK,front
Geely,3100,sedan,69,Petrol,yes,2010,CK1,
Honda,17100,sedan,90,Petrol,yes,2010,Accord,front
